state,date,sex,ethnicity,abs,deaths_cleaned
Johor,1/1/2000,female,bumi_other,20,20
Johor,1/1/2001,female,bumi_other,14,14
Johor,1/1/2002,female,bumi_other,25,25
Johor,1/1/2003,female,bumi_other,29,29
Johor,1/1/2004,female,bumi_other,28,28
Johor,1/1/2005,female,bumi_other,37,37
Johor,1/1/2006,female,bumi_other,23,23
Johor,1/1/2007,female,bumi_other,56,56
Johor,1/1/2008,female,bumi_other,51,51
Johor,1/1/2009,female,bumi_other,43,43
Johor,1/1/2010,female,bumi_other,41,41
Johor,1/1/2011,female,bumi_other,44,44
Johor,1/1/2012,female,bumi_other,62,62
Johor,1/1/2013,female,bumi_other,54,54
Johor,1/1/2014,female,bumi_other,55,55
Johor,1/1/2015,female,bumi_other,76,76
Johor,1/1/2016,female,bumi_other,70,70
Johor,1/1/2017,female,bumi_other,69,69
Johor,1/1/2018,female,bumi_other,64,64
Johor,1/1/2019,female,bumi_other,77,77
Johor,1/1/2020,female,bumi_other,91,91
Johor,1/1/2021,female,bumi_other,141,141
Johor,1/1/2022,female,bumi_other,106,106
Kedah,1/1/2000,male,bumi_other,3,3
Kedah,1/1/2001,male,bumi_other,4,4
Kedah,1/1/2002,male,bumi_other,5,5
Kedah,1/1/2003,male,bumi_other,4,4
Kedah,1/1/2004,male,bumi_other,5,5
Kedah,1/1/2005,male,bumi_other,5,5
Kedah,1/1/2006,male,bumi_other,7,7
Kedah,1/1/2007,male,bumi_other,6,6
Kedah,1/1/2008,male,bumi_other,13,13
Kedah,1/1/2009,male,bumi_other,7,7
Kedah,1/1/2010,male,bumi_other,7,7
Kedah,1/1/2011,male,bumi_other,3,3
Kedah,1/1/2012,male,bumi_other,5,5
Kedah,1/1/2013,male,bumi_other,6,6
Kedah,1/1/2014,male,bumi_other,2,2
Kedah,1/1/2015,male,bumi_other,7,7
Kedah,1/1/2016,male,bumi_other,7,7
Kedah,1/1/2017,male,bumi_other,6,6
Kedah,1/1/2018,male,bumi_other,9,9
Kedah,1/1/2019,male,bumi_other,4,4
Kedah,1/1/2020,male,bumi_other,7,7
Kedah,1/1/2021,male,bumi_other,8,8
Kedah,1/1/2022,male,bumi_other,9,9
Kedah,1/1/2000,female,bumi_other,5,5
Kedah,1/1/2001,female,bumi_other,3,3
Kedah,1/1/2002,female,bumi_other,2,2
Kedah,1/1/2003,female,bumi_other,3,3
Kedah,1/1/2004,female,bumi_other,4,4
Kedah,1/1/2005,female,bumi_other,12,12
Kedah,1/1/2006,female,bumi_other,3,3
Kedah,1/1/2007,female,bumi_other,10,10
Kedah,1/1/2008,female,bumi_other,4,4
Kedah,1/1/2009,female,bumi_other,2,2
Kedah,1/1/2010,female,bumi_other,4,4
Kedah,1/1/2011,female,bumi_other,3,3
Kedah,1/1/2012,female,bumi_other,3,3
Kedah,1/1/2013,female,bumi_other,2,2
Kedah,1/1/2014,female,bumi_other,2,2
Kedah,1/1/2015,female,bumi_other,4,4
Kedah,1/1/2016,female,bumi_other,8,8
Kedah,1/1/2017,female,bumi_other,3,3
Kedah,1/1/2018,female,bumi_other,7,7
Kedah,1/1/2019,female,bumi_other,8,8
Kedah,1/1/2020,female,bumi_other,4,4
Kedah,1/1/2021,female,bumi_other,8,8
Kedah,1/1/2022,female,bumi_other,8,8
Kelantan,1/1/2000,male,bumi_other,60,60
Kelantan,1/1/2001,male,bumi_other,52,52
Kelantan,1/1/2002,male,bumi_other,60,60
Kelantan,1/1/2003,male,bumi_other,37,37
Kelantan,1/1/2004,male,bumi_other,64,64
Kelantan,1/1/2005,male,bumi_other,82,82
Kelantan,1/1/2006,male,bumi_other,73,73
Kelantan,1/1/2007,male,bumi_other,64,64
Kelantan,1/1/2008,male,bumi_other,59,59
Kelantan,1/1/2009,male,bumi_other,54,54
Kelantan,1/1/2010,male,bumi_other,49,49
Kelantan,1/1/2011,male,bumi_other,56,56
Kelantan,1/1/2012,male,bumi_other,48,48
Kelantan,1/1/2013,male,bumi_other,57,57
Kelantan,1/1/2014,male,bumi_other,54,54
Kelantan,1/1/2015,male,bumi_other,37,37
Kelantan,1/1/2016,male,bumi_other,56,56
Kelantan,1/1/2017,male,bumi_other,64,64
Kelantan,1/1/2018,male,bumi_other,78,78
Kelantan,1/1/2019,male,bumi_other,72,72
Kelantan,1/1/2020,male,bumi_other,42,42
Kelantan,1/1/2021,male,bumi_other,66,66
Kelantan,1/1/2022,male,bumi_other,72,72
Kelantan,1/1/2000,female,bumi_other,43,43
Kelantan,1/1/2001,female,bumi_other,32,32
Kelantan,1/1/2002,female,bumi_other,43,43
Kelantan,1/1/2003,female,bumi_other,41,41
Kelantan,1/1/2004,female,bumi_other,58,58
Kelantan,1/1/2005,female,bumi_other,60,60
Kelantan,1/1/2006,female,bumi_other,48,48
Kelantan,1/1/2007,female,bumi_other,33,33
Kelantan,1/1/2008,female,bumi_other,58,58
Kelantan,1/1/2009,female,bumi_other,43,43
Kelantan,1/1/2010,female,bumi_other,32,32
Kelantan,1/1/2011,female,bumi_other,35,35
Kelantan,1/1/2012,female,bumi_other,40,40
Kelantan,1/1/2013,female,bumi_other,36,36
Kelantan,1/1/2014,female,bumi_other,38,38
Kelantan,1/1/2015,female,bumi_other,34,34
Kelantan,1/1/2016,female,bumi_other,39,39
Kelantan,1/1/2017,female,bumi_other,38,38
Kelantan,1/1/2018,female,bumi_other,40,40
Kelantan,1/1/2019,female,bumi_other,40,40
Kelantan,1/1/2020,female,bumi_other,42,42
Kelantan,1/1/2021,female,bumi_other,53,53
Kelantan,1/1/2022,female,bumi_other,48,48
Melaka,1/1/2000,male,bumi_other,3,3
Melaka,1/1/2001,male,bumi_other,7,7
Melaka,1/1/2002,male,bumi_other,8,8
Melaka,1/1/2003,male,bumi_other,14,14
Melaka,1/1/2004,male,bumi_other,13,13
Melaka,1/1/2005,male,bumi_other,8,8
Melaka,1/1/2006,male,bumi_other,17,17
Melaka,1/1/2007,male,bumi_other,10,10
Melaka,1/1/2008,male,bumi_other,14,14
Melaka,1/1/2009,male,bumi_other,6,6
Melaka,1/1/2010,male,bumi_other,14,14
Melaka,1/1/2011,male,bumi_other,19,19
Melaka,1/1/2012,male,bumi_other,16,16
Melaka,1/1/2013,male,bumi_other,21,21
Melaka,1/1/2014,male,bumi_other,12,12
Melaka,1/1/2015,male,bumi_other,15,15
Melaka,1/1/2016,male,bumi_other,18,18
Melaka,1/1/2017,male,bumi_other,21,21
Melaka,1/1/2018,male,bumi_other,12,12
Melaka,1/1/2019,male,bumi_other,19,19
Melaka,1/1/2020,male,bumi_other,18,18
Melaka,1/1/2021,male,bumi_other,20,20
Melaka,1/1/2022,male,bumi_other,16,16
Melaka,1/1/2000,female,bumi_other,5,5
Melaka,1/1/2001,female,bumi_other,4,4
Melaka,1/1/2002,female,bumi_other,1,1
Melaka,1/1/2003,female,bumi_other,6,6
Melaka,1/1/2004,female,bumi_other,7,7
Melaka,1/1/2005,female,bumi_other,6,6
Melaka,1/1/2006,female,bumi_other,5,5
Melaka,1/1/2007,female,bumi_other,8,8
Melaka,1/1/2008,female,bumi_other,3,3
Melaka,1/1/2009,female,bumi_other,8,8
Melaka,1/1/2010,female,bumi_other,11,11
Melaka,1/1/2011,female,bumi_other,8,8
Melaka,1/1/2012,female,bumi_other,4,4
Melaka,1/1/2013,female,bumi_other,13,13
